Profondo rosso,1975,0
Spanish Fly,1976,
"Brutti, sporchi e cattivi",1976,
Harlan County U.S.A.,1976,4.2
Taxi Driver,1976,4.1
Novecento,1976,4.1
Taxi Driver,1976,4.1
Network,1976,4.1
Ansikte mot ansikte,1976,4
Le locataire,1976,4
L'argent de poche,1976,4
Murder by Death,1976,3.9
The Shootist,1976,3.9
Eraserhead,1976,3.9
All the President's Men,1976,3.9
The Killing of a Chinese Bookie,1976,3.9
Allegro non troppo,1976,3.8
Herz aus Glas,1976,3.7
The Man Who Fell to Earth,1976,3.6
Bound for Glory,1976,3.6
Marathon Man,1976,3.6
Midway,1976,3.6
Ai no korîda,1976,3.5
The Omen,1976,3.5
The Omen,1976,3.5
Bugsy Malone,1976,3.5
The Pink Panther Strikes Again,1976,3.4
The Enforcer,1976,3.4
Silver Streak,1976,3.4
The Enforcer,1976,3.4
Silent Movie,1976,3.4
The Missouri Breaks,1976,3.3
Logan's Run,1976,3.3
The Bad News Bears,1976,3.3
Harry and Walter Go to New York,1976,3.3
God Told Me To,1976,3.3
Carrie,1976,3.3
Family Plot,1976,3.3
Obsession,1976,3.3
Carrie,1976,3.3
The Return of a Man Called Horse,1976,3.2
Rocky,1976,3.2
Car Wash,1976,3.2
The Last Tycoon,1976,3.2
The Shaggy D.A.,1976,3.2
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976,3.2
To the Devil a Daughter,1976,3.1
Burnt Offerings,1976,3.1
Lipstick,1976,3
At the Earth's Core,1976,2.9
Stay Hungry,1976,2.9
The Food of the Gods,1976,2.8
Mikey and Nicky,1976,0
Squirm,1976,0
Jonas qui aura 25 ans en l'an 2000,1976,0
"No Deposit, No Return",1976,0
The Eagle Has Landed,1976,0
The Song Remains the Same,1976,0
Unmade Beds,1976,0
The Devil's Playground,1976,0
Im Lauf der Zeit,1976,0
From Noon Till Three,1976,0
"That's Entertainment, Part II",1976,0
Communion,1976,0
Voyage of the Damned,1976,0
Noirs et blancs en couleur,1976,0
The Cassandra Crossing,1976,0
The Big Bus,1976,0
La casa dalle finestre che ridono,1976,0
The Slipper and the Rose: The Story of Cinderella,1976,0
The Outlaw Josey Wales,1976,0
"Mother, Jugs & Speed",1976,0
Mr. Klein,1976,0
Communion,1976,0
Stroszek,1977,4.3
Cet obscur objet du désir,1977,4.1
Star Wars,1977,4.1
Opening Night,1977,4.1
Annie Hall,1977,3.9
L'homme qui aimait les femmes,1977,3.9
Suspiria,1977,3.9
3 Women,1977,3.9
Der amerikanische Freund,1977,3.8
The Goodbye Girl,1977,3.8
Sorcerer,1977,3.8
The Last Wave,1977,3.7
The Many Adventures of Winnie the Pooh,1977,3.6
Close Encounters of the Third Kind,1977,3.6
The Kentucky Fried Movie,1977,3.5
High Anxiety,1977,3.4
Smokey and the Bandit,1977,3.4
The Spy Who Loved Me,1977,3.4
I Never Promised You a Rose Garden,1977,3.3
The Serpent's Egg,1977,3.3
The Gauntlet,1977,3.2
The Rescuers,1977,3.2
Saturday Night Fever,1977,3.1
Rabid,1977,3.1
Pete's Dragon,1977,3.1
Semi-Tough,1977,3
Empire of the Ants,1977,2.7
Handle with Care,1977,0
21,1977,0
MacArthur,1977,0
Sinbad and the Eye of the Tiger,1977,0
Orca,1977,0
Shock Waves,1977,0
Breaker! Breaker!,1977,0
Kingdom of the Spiders,1977,0
Desperate Living,1977,0
The Grateful Dead,1977,0
Pumping Iron,1977,0
Equus,1977,0
Herbie Goes to Monte Carlo,1977,0
Billy Jack Goes to Washington,1977,0
Xing xing wang,1977,0
The Turning Point,1977,0
For the Love of Benji,1977,0
Jesus of Nazareth,1977,0
Rolling Thunder,1977,0
Una giornata particolare,1977,0
Candleshoe,1977,0
Audrey Rose,1977,0
You Light Up My Life,1977,0
Capricorn One,1977,0
Eaten Alive,1977,0
Exorcist II: The Heretic,1977,0
Black Sunday,1977,0
Sinbad and the Eye of the Tiger,1977,0
Ultimo mondo cannibale,1977,0
Grand Theft Auto,1977,0
Islands in the Stream,1977,0
A Bridge Too Far,1977,0
Airport '77,1977,0
Czlowiek z marmuru,1977,0
Cross of Iron,1977,0
The Duellists,1977,0
The Bad News Bears in Breaking Training,1977,0
The Grateful Dead,1977,0
The People That Time Forgot,1977,0
Jabberwocky,1977,0
Neokonchennaya pyesa dlya mekhanicheskogo pianino,1977,0
Rollercoaster,1977,0
Slap Shot,1977,0
Soldaat van Oranje,1977,0
Looking for Mr. Goodbar,1977,0
A Piece of the Action,1977,0
In Praise of Older Women,1978,
Faces of Death,1978,
The Last Waltz,1978,4.3
Days of Heaven,1978,4.2
The Deer Hunter,1978,4.1
Höstsonaten,1978,4.1
The Deer Hunter,1978,4.1
Animal House,1978,3.7
La cage aux folles,1978,3.7
Animal House,1978,3.7
Grease,1978,3.7
Coming Home,1978,3.7
Grease,1978,3.7
Up in Smoke,1978,3.6
Watership Down,1978,3.6
Convoy,1978,3.6
Ice Castles,1978,3.5
The Boys from Brazil,1978,3.5
I Wanna Hold Your Hand,1978,3.5
Superman,1978,3.5
Foul Play,1978,3.4
Force 10 from Navarone,1978,3.3
Coma,1978,3.2
Magic,1978,3.2
California Suite,1978,3.1
Eyes of Laura Mars,1978,3.1
Sgt. Pepper's Lonely Hearts Club Band,1978,2.9
Piranha,1978,0
Interiors,1978,0
Game of Death,1978,0
Goin' South,1978,0
Good Guys Wear Black,1978,0
Gray Lady Down,1978,0
Moment by Moment,1978,0
Paradise Alley,1978,0
FM,1978,0
Who'll Stop the Rain,1978,0
Circle of Iron,1978,0
"Same Time, Next Year",1978,0
Every Which Way But Loose,1978,0
Shao Lin san shi liu fang,1978,0
The Wiz,1978,0
The Buddy Holly Story,1978,0
Midnight Express,1978,0
Big Wednesday,1978,0
Attack of the Killer Tomatoes!,1978,0
Damien: Omen II,1978,0
Ai no borei,1978,0
Comes a Horseman,1978,0
Revenge of the Pink Panther,1978,0
Day of the Woman,1978,0
Préparez vos mouchoirs,1978,0
Hot Lead and Cold Feet,1978,0
Se ying diu sau,1978,0
The Boys in Company C,1978,0
Pretty Baby,1978,0
The Cat from Outer Space,1978,0
The Legacy,1978,0
The Cheap Detective,1978,0
The Bad News Bears Go to Japan,1978,0
Shao Lin san shi liu fang,1978,0
Jubilee,1978,0
Death on the Nile,1978,0
KISS Meets the Phantom of the Park,1978,0
The Wild Geese,1978,0
The Chant of Jimmie Blacksmith,1978,0
"Tinker, Tailor, Soldier, Spy",1979,
Stalker,1979,4.5
Apocalypse Now,1979,4.1
Manhattan,1979,4.1
Being There,1979,4.1
Die Ehe der Maria Braun,1979,4.1
Amator,1979,4
Die Blechtrommel,1979,4
Rupan sansei: Kariosutoro no shiro,1979,4
Life of Brian,1979,3.9
Breaking Away,1979,3.9
All That Jazz,1979,3.9
Woyzeck,1979,3.8
A Little Romance,1979,3.8
Nosferatu: Phantom der Nacht,1979,3.7
Kramer vs. Kramer,1979,3.7
Escape from Alcatraz,1979,3.6
The China Syndrome,1979,3.6
The Jerk,1979,3.6
The Great Santini,1979,3.6
Tess,1979,3.6
Norma Rae,1979,3.5
Rock 'n' Roll High School,1979,3.5
Return of the Secaucus Seven,1979,3.5
...And Justice for All.,1979,3.5
The Muppet Movie,1979,3.5
Time After Time,1979,3.5
The Brood,1979,3.5
Hardcore,1979,3.4
Mad Max,1979,3.4
Rocky II,1979,3.4
North Dallas Forty,1979,3.4
Phantasm,1979,3.4
The Frisco Kid,1979,3.3
Winter Kills,1979,3.3
The Black Stallion,1979,3.2
The Electric Horseman,1979,3.1
Star Trek: The Motion Picture,1979,3.1
1941,1979,3
Moonraker,1979,3
The Main Event,1979,3
Roller Boogie,1979,3
Meatballs,1979,3
The Black Hole,1979,3
Caligola,1979,2.8
Beyond the Poseidon Adventure,1979,2.7
The Concorde... Airport '79,1979,2.5
Meteor,1979,0
The Apple Dumpling Gang Rides Again,1979,0
C.H.O.M.P.S,1979,0
The Wanderers,1979,0
The Villain,1979,0
The Onion Field,1979,0
More American Graffiti,1979,0
Fukushû suru wa ware ni ari,1979,0
Murder by Decree,1979,0
Quadrophenia,1979,0
Going in Style,1979,0
The North Avenue Irregulars,1979,0
The Lady in Red,1979,0
Zombi 2,1979,0
Americathon,1979,0
The Tempest,1979,0
Penitentiary,1979,0
North Sea Hijack,1979,0
Elvis,1979,0
The Fifth Musketeer,1979,0
Yanks,1979,0
Alien,1979,0
Hair,1979,0
The Spaceman and King Arthur,1979,0
The Warriors,1979,0
Wise Blood,1979,0
Butch and Sundance: The Early Days,1979,0
Buio Omega,1979,0
The Driller Killer,1979,0
The Warriors,1979,0
Serial,1980,
How to Beat the High Co$t of Living,1980,
La boum,1980,
The Sea Wolves,1980,
La boum,1980,
L'uomo puma,1980,
Kagemusha,1980,4.2
Kagemusha,1980,4.2
Raging Bull,1980,4.1
Star Wars: Episode V - The Empire Strikes Back,1980,4.1
The Long Good Friday,1980,4.1
The Shining,1980,4
Honeysuckle Rose,1980,3.9
The Elephant Man,1980,3.9
Somewhere in Time,1980,3.9
Le dernier métro,1980,3.9
Out of the Blue,1980,3.9
Mon oncle d'Amérique,1980,3.9
Stardust Memories,1980,3.8
Ordinary People,1980,3.8
The Idolmaker,1980,3.7
The Blues Brothers,1980,3.7
La città delle donne,1980,3.7
Bad Timing,1980,3.7
The Big Red One,1980,3.6
Times Square,1980,3.6
Hopscotch,1980,3.6
Coal Miner's Daughter,1980,3.6
Midnight Madness,1980,3.6
Caddyshack,1980,3.6
Airplane!,1980,3.6
Where the Buffalo Roam,1980,3.6
The Gods Must Be Crazy,1980,3.5
The Long Riders,1980,3.5
Brubaker,1980,3.5
The Competition,1980,3.5
The Jazz Singer,1980,3.4
Little Darlings,1980,3.4
My Bodyguard,1980,3.4
The Jazz Singer,1980,3.4
Altered States,1980,3.4
The Final Countdown,1980,3.4
Stir Crazy,1980,3.4
Melvin and Howard,1980,3.4
Fade to Black,1980,3.3
Seems Like Old Times,1980,3.3
Carny,1980,3.3
Foxes,1980,3.3
Used Cars,1980,3.3
Nine to Five,1980,3.2
Cruising,1980,3.2
Fame,1980,3.2
Superman II,1980,3.2
Up the Academy,1980,3.2
Poliziotto superpiù,1980,3.2
The Hunter,1980,3.2
Roadie,1980,3.2
Friday the 13th,1980,3.2
Motel Hell,1980,3.1
Any Which Way You Can,1980,3.1
Heaven's Gate,1980,3.1
Flash Gordon,1980,3.1
American Gigolo,1980,3.1
Flash Gordon,1980,3.1
The Nude Bomb,1980,3
Private Benjamin,1980,3
The First Deadly Sin,1980,3
Xanadu,1980,3
Raise the Titanic,1980,3
The Fiendish Plot of Dr. Fu Manchu,1980,3
Terror Train,1980,2.9
Herbie Goes Bananas,1980,2.9
The Last Flight of Noah's Ark,1980,2.9
Oh Heavenly Dog,1980,2.8
The Blue Lagoon,1980,2.8
"Oh, God! Book II",1980,2.8
Smokey and the Bandit II,1980,2.8
Can't Stop the Music,1980,2.7
Popeye,1980,2.6
The Earthling,1980,0
The Apple,1980,0
The Great Rock 'n' Roll Swindle,1980,0
The Mirror Crack'd,1980,0
Don't Go in the House,1980,0
Cheech & Chong's Next Movie,1980,0
La cage aux folles II,1980,0
He Knows You're Alone,1980,0
Blood Beach,1980,0
Spetters,1980,0
La mort en direct,1980,0
"Bon Voyage, Charlie Brown (and Don't Come Back!!)",1980,0
Galaxina,1980,0
Paura nella città dei morti viventi,1980,0
'Breaker' Morant,1980,0
Death Ship,1980,0
Inside Moves,1980,0
Zombi Holocaust,1980,0
Fatso,1980,0
Hangar 18,1980,0
Shi di chu ma,1980,0
The Monster Club,1980,0
Incubo sulla città contaminata,1980,0
Ko to tamo peva,1980,0
Tom Horn,1980,0
Atlantic City,1980,0
The Exterminator,1980,0
Hawk the Slayer,1980,0
The Mountain Men,1980,0
Maniac,1980,0
Rude Boy,1980,0
The Octagon,1980,0
Contamination,1980,0
Humanoids from the Deep,1980,0
Rude Boy,1980,0
The Dogs of War,1980,0
Hero at Large,1980,0
Cannibal Holocaust,1980,0
La casa sperduta nel parco,1980,0
Divine Madness,1980,0
The Big Brawl,1980,0
Wholly Moses!,1980,0
Urban Cowboy,1980,0
The Watcher in the Woods,1980,0
The Ninth Configuration,1980,0
Battle Beyond the Stars,1980,0
Bronco Billy,1980,0
Mother's Day,1980,0
Incubo sulla città contaminata,1980,0
A Small Circle of Friends,1980,0
Saturn 3,1980,0
Mangiati vivi!,1980,0
The Hollywood Knights,1980,0
Sällskapsresan eller Finns det svenskt kaffe på grisfesten,1980,0
Moskva slezam ne verit,1980,0
When Time Ran Out...,1980,0
"Pepi, Luci, Bom y otras chicas del montón",1980,0
The Private Eyes,1980,0
Shogun Assassin,1980,0
Tegeran-43,1981,
Les uns et les autres,1981,
The Fall Guy,1981,
Goodbye Pork Pie,1981,
The Hitch Hikers Guide to the Galaxy,1981,
Ricomincio da tre,1981,
Movie Macabre,1981,
"Chi trova un amico, trova un tesoro",1981,
Das Boot,1981,4.1
My Dinner with Andre,1981,4
Diva,1981,4
Lola,1981,3.9
E tu vivrai nel terrore - L'aldilà,1981,3.9
Prince of the City,1981,3.9
Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,3.9
Mephisto,1981,3.9
Lola,1981,3.9
La femme d'à côté,1981,3.8
Coup de torchon,1981,3.8
Lili Marleen,1981,3.8
The Chosen,1981,3.8
Gregory's Girl,1981,3.7
New York Beat Movie,1981,3.7
On Golden Pond,1981,3.7
Blow Out,1981,3.6
Four Friends,1981,3.6
Montenegro,1981,3.6
La femme de l'aviateur,1981,3.6
Gallipoli,1981,3.6
The Evil Dead,1981,3.6
Chariots of Fire,1981,3.6
Modern Romance,1981,3.6
Mommie Dearest,1981,3.6
La guerre du feu,1981,3.5
Victory,1981,3.5
Death Hunt,1981,3.5
Beau-père,1981,3.5
Mad Max 2,1981,3.5
Southern Comfort,1981,3.5
Time Bandits,1981,3.5
The French Lieutenant's Woman,1981,3.5
Ragtime,1981,3.5
Body Heat,1981,3.5
Taps,1981,3.4
Escape from New York,1981,3.4
Excalibur,1981,3.4
Clash of the Titans,1981,3.4
Eye of the Needle,1981,3.4
The Fox and the Hound,1981,3.4
An American Werewolf in London,1981,3.4
Absence of Malice,1981,3.3
The Postman Always Rings Twice,1981,3.3
The Great Muppet Caper,1981,3.3
Raggedy Man,1981,3.3
Pennies from Heaven,1981,3.3
Halloween II,1981,3.3
The Postman Always Rings Twice,1981,3.3
Heavy Metal,1981,3.3
True Confessions,1981,3.3
For Your Eyes Only,1981,3.3
The Howling,1981,3.2
"Zorro, the Gay Blade",1981,3.2
Scanners,1981,3.2
Fort Apache the Bronx,1981,3.2
Dragonslayer,1981,3.2
Looker,1981,3.2
Friday the 13th Part 2,1981,3.1
Nighthawks,1981,3.1
Under the Rainbow,1981,3.1
Only When I Laugh,1981,3.1
The Cannonball Run,1981,3.1
The Cannonball Run,1981,3.1
The Incredible Shrinking Woman,1981,3
Continental Divide,1981,3
Hell Night,1981,3
Rich and Famous,1981,3
Caveman,1981,3
Sharky's Machine,1981,3
Wolfen,1981,3
So Fine,1981,2.9
Condorman,1981,2.9
Private Lessons,1981,2.9
Piranha Part Two: The Spawning,1981,2
Lion of the Desert,1981,0
Modern Problems,1981,0
The Prowler,1981,0
Göta kanal eller Vem drog ur proppen?,1981,0
Endless Love,1981,0
American Pop,1981,0
Le notti del terrore,1981,0
The Funhouse,1981,0
Cannibal ferox,1981,0
S.O.B.,1981,0
Outland,1981,0
Happy Birthday to Me,1981,0
Varning för Jönssonligan,1981,0
Ms. 45,1981,0
First Monday in October,1981,0
La soupe aux choux,1981,0
Saturday the 14th,1981,0
Shock Treatment,1981,0
Nice Dreams,1981,0
Charlie Chan and the Curse of the Dragon Queen,1981,0
Dead & Buried,1981,0
Deadly Blessing,1981,0
The Legend of the Lone Ranger,1981,0
Sjecas li se Dolly Bell,1981,0
The Entity,1981,0
"Vernon, Florida",1981,0
Le professionnel,1981,0
Przypadek,1981,0
Rollover,1981,0
The Devil and Max Devlin,1981,0
Night of the Zombies,1981,0
Bustin' Loose,1981,0
Raiders of the Lost Ark,1981,0
...All the Marbles,1981,0
"Looney, Looney, Looney Bugs Bunny Movie",1981,0
Faces of Death II,1981,0
The Night the Lights Went Out in Georgia,1981,0
Pixote: A Lei do Mais Fraco,1981,0
Going Ape!,1981,0
History of the World: Part I,1981,0
Urgh! A Music War,1981,0
Carbon Copy,1981,0
Honky Tonk Freeway,1981,0
They All Laughed,1981,0
Heartbeeps,1981,0
Polyester,1981,0
The Pursuit of D.B. Cooper,1981,0
Quella villa accanto al cimitero,1981,0
Night of the Zombies,1981,0
Czlowiek z zelaza,1981,0
Student Bodies,1981,0
Night Crossing,1981,0
Lady Chatterley's Lover,1981,0
Enter the Ninja,1981,0
Storie di ordinaria follia,1981,0
Take This Job and Shove It,1981,0
Mis,1981,0
Die bleierne Zeit,1981,0
Quartet,1981,0
Galaxy of Terror,1981,0
Stripes,1981,0
Sphinx,1981,0
Evilspeak,1981,0
Whose Life Is It Anyway?,1981,0
Vabank,1981,0
The Man Who Saw Tomorrow,1981,0
Le lac des morts vivants,1981,0
Zoot Suit,1981,0
Cutter's Way,1981,0
Silent Rage,1982,
Experience Preferred... But Not Essential,1982,
Witness for the Prosecution,1982,
Fanny och Alexander,1982,4.4
Fitzcarraldo,1982,4.3
Koyaanisqatsi,1982,4.3
Die Sehnsucht der Veronika Voss,1982,4.1
Burden of Dreams,1982,4.1
Gandhi,1982,3.9
Sophie's Choice,1982,3.9
The Draughtsman's Contract,1982,3.9
La nuit de Varennes,1982,3.9
The King of Comedy,1982,3.8
Frances,1982,3.8
La notte di San Lorenzo,1982,3.8
The Verdict,1982,3.8
Querelle,1982,3.7
Richard Pryor Live on the Sunset Strip,1982,3.7
Star Trek: The Wrath of Khan,1982,3.7
Victor Victoria,1982,3.7
The Man from Snowy River,1982,3.7
Shoot the Moon,1982,3.7
Diner,1982,3.6
The Dark Crystal,1982,3.6
Tex,1982,3.5
The Grey Fox,1982,3.5
First Blood,1982,3.5
Fast Times at Ridgemont High,1982,3.5
E.T.: The Extra-Terrestrial,1982,3.5
An Officer and a Gentleman,1982,3.5
The Year of Living Dangerously,1982,3.5
Liquid Sky,1982,3.5
Passion,1982,3.5
The Secret of NIMH,1982,3.5
Deathtrap,1982,3.5
Cannery Row,1982,3.5
The World According to Garp,1982,3.5
Evil Under the Sun,1982,3.4
Eating Raoul,1982,3.4
Making Love,1982,3.4
One from the Heart,1982,3.4
Tootsie,1982,3.4
Poltergeist,1982,3.4
Personal Best,1982,3.3
The Last American Virgin,1982,3.3
TRON,1982,3.3
Creepshow,1982,3.3
The Last American Virgin,1982,3.3
Rocky III,1982,3.3
A Midsummer Night's Sex Comedy,1982,3.3
Class of 1984,1982,3.2
Night Shift,1982,3.2
The Best Little Whorehouse in Texas,1982,3.2
48 Hrs.,1982,3.2
Honkytonk Man,1982,3.2
48 Hrs.,1982,3.2
Summer Lovers,1982,3.1
Conan the Barbarian,1982,3.1
Annie,1982,3.1
Porky's,1982,3.1
Five Days One Summer,1982,3
Cat People,1982,3
Cat People,1982,3
Wrong Is Right,1982,3
Firefox,1982,2.9
Amityville II: The Possession,1982,2.9
Airplane II: The Sequel,1982,2.9
Zapped!,1982,2.8
Young Doctors in Love,1982,2.7
Swamp Thing,1982,2.7
Halloween III: Season of the Witch,1982,2.2
Monsignor,1982,2.1
Die weiße Rose,1982,0
Hail Columbia!,1982,0
Tenebre,1982,0
Q,1982,0
Le retour de Martin Guerre,1982,0
Kiss Me Goodbye,1982,0
Le père Noël est une ordure,1982,0
La morte vivante,1982,0
"Ladies and Gentlemen, the Fabulous Stains",1982,0
Penitentiary II,1982,0
Who Dares Wins,1982,0
Timerider: The Adventure of Lyle Swann,1982,0
Jönssonligan & DynamitHarry,1982,0
Brimstone & Treacle,1982,0
Still of the Night,1982,0
Hammett,1982,0
The Beast Within,1982,0
The Thing,1982,0
Jinxed!,1982,0
The Beastmaster,1982,0
Le gendarme et les gendarmettes,1982,0
La traviata,1982,0
Savannah Smiles,1982,0
The Secret Policeman's Other Ball,1982,0
The Last Unicorn,1982,0
My Favorite Year,1982,0
Forced Vengeance,1982,0
Pink Floyd The Wall,1982,0
Paradise,1982,0
Class Reunion,1982,0
White Dog,1982,0
Mother Lode,1982,0
It Came from Hollywood,1982,0
Basket Case,1982,0
Monty Python Live at the Hollywood Bowl,1982,0
Britannia Hospital,1982,0
Banana Joe,1982,0
Time Walker,1982,0
Parasite,1982,0
Tag: The Assassination Game,1982,0
Dead Men Don't Wear Plaid,1982,0
The Flight of Dragons,1982,0
The Border,1982,0
"I, the Jury",1982,0
Der Stand der Dinge,1982,0
Laberinto de pasiones,1982,0
Lo squartatore di New York,1982,0
Jekyll and Hyde... Together Again,1982,0
Manhattan Baby,1982,0
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982,0
Den enfaldige mördaren,1982,0
Hanky Panky,1982,0
Blade Runner,1982,0
Les maîtres du temps,1982,0
Wend Kuuni,1982,0
The Atomic Cafe,1982,0
Megaforce,1982,0
Britannia Hospital,1982,0
Six Weeks,1982,0
Paradise,1982,0
Pandemonium,1982,0
The Plague Dogs,1982,0
Q,1982,0
Dünyayi kurtaran adam,1982,0
Trail of the Pink Panther,1982,0
Things Are Tough All Over,1982,0
Author! Author!,1982,0
Some Kind of Hero,1982,0
If You Could See What I Hear,1982,0
Privates on Parade,1982,0
Long xiao ye,1982,0
That Championship Season,1982,0
Starstruck,1982,0
The Slumber Party Massacre,1982,0
Barbarosa,1982,0
Yol,1982,0
Attack Force Z,1982,0
The Sword and the Sorcerer,1982,0
Friday the 13th Part III,1982,0
Smokey and the Bandit Part 3,1983,
"Murder Me, Murder You",1983,
Narayama-bushi kô,1983,4.3
Sans soleil,1983,4.3
Scarface,1983,4.1
Scarface,1983,4.1
Scarface,1983,4.1
Local Hero,1983,4.1
L'argent,1983,4
Star Wars: Episode VI - Return of the Jedi,1983,4
The Right Stuff,1983,3.9
Merry Christmas Mr. Lawrence,1983,3.9
The Dresser,1983,3.8
Pauline à la plage,1983,3.8
Danton,1983,3.8
A Christmas Story,1983,3.7
Silkwood,1983,3.7
Testament,1983,3.7
Richard Pryor... Here and Now,1983,3.7
Valley Girl,1983,3.7
Terms of Endearment,1983,3.7
Never Cry Wolf,1983,3.7
Rumble Fish,1983,3.6
Videodrome,1983,3.6
The Outsiders,1983,3.6
The Big Chill,1983,3.6
Educating Rita,1983,3.6
Vacation,1983,3.5
The Black Stallion Returns,1983,3.5
Eddie and the Cruisers,1983,3.5
Heat and Dust,1983,3.5
Trading Places,1983,3.5
The Adventures of Bob & Doug McKenzie: Strange Brew,1983,3.4
Uncommon Valor,1983,3.4
Yentl,1983,3.4
Cross Creek,1983,3.4
Lone Wolf McQuade,1983,3.4
Something Wicked This Way Comes,1983,3.4
WarGames,1983,3.3
Max Dugan Returns,1983,3.3
Star 80,1983,3.3
Yellowbeard,1983,3.3
Gorky Park,1983,3.3
Risky Business,1983,3.2
Twilight Zone: The Movie,1983,3.2
Sudden Impact,1983,3.2
Christine,1983,3.2
Streamers,1983,3.2
Flashdance,1983,3.2
Octopussy,1983,3.1
Never Say Never Again,1983,3.1
Easy Money,1983,3.1
Brainstorm,1983,3.1
Never Say Never Again,1983,3.1
The Osterman Weekend,1983,3
The Man with Two Brains,1983,3
Class,1983,3
The Star Chamber,1983,3
Mr. Mom,1983,3
All the Right Moves,1983,2.9
Two of a Kind,1983,2.9
Superman III,1983,2.7
Losin' It,1983,2.7
Amityville 3-D,1983,2.7
Jaws 3-D,1983,2.5
The Sting II,1983,0
The Keep,1983,0
Zelig,1983,0
My Tutor,1983,0
10 to Midnight,1983,0
Private School,1983,0
Krull,1983,0
Spacehunter: Adventures in the Forbidden Zone,1983,0
Blue Thunder,1983,0
Cujo,1983,0
De lift,1983,0
Spacehunter: Adventures in the Forbidden Zone,1983,0
Twice Upon a Time,1983,0
Metalstorm: The Destruction of Jared-Syn,1983,0
Revenge of the Ninja,1983,0
El Norte,1983,0
Sleepaway Camp,1983,0
E la nave va,1983,0
Il mondo di Yor,1983,0
Tender Mercies,1983,0
D.C. Cab,1983,0
The Creature Wasn't Nice,1983,0
Porky's II: The Next Day,1983,0
Rock & Rule,1983,0
The Meaning of Life,1983,0
Le dernier combat,1983,0
Bill Cosby: Himself,1983,0
The Pirates of Penzance,1983,0
Ososhiki,1984,
Zhestokiy romans,1984,
Revenge of the Nerds,1984,
Canicule,1984,
Stop Making Sense,1984,4.4
The Times of Harvey Milk,1984,4.2
"Paris, Texas",1984,4.2
Once Upon a Time in America,1984,4.2
Stranger Than Paradise,1984,4
The Killing Fields,1984,4
This Is Spinal Tap,1984,3.9
This Is Spinal Tap,1984,3.9
Amadeus,1984,3.9
Blood Simple.,1984,3.9
This Is Spinal Tap,1984,3.9
Birdy,1984,3.8
¿Qué he hecho yo para merecer esto!!,1984,3.8
The Natural,1984,3.7
Broadway Danny Rose,1984,3.7
The Razor's Edge,1984,3.7
Efter repetitionen,1984,3.7
A Soldier's Story,1984,3.7
Indiana Jones and the Temple of Doom,1984,3.7
Sixteen Candles,1984,3.7
The Razor's Edge,1984,3.7
Places in the Heart,1984,3.7
Under the Volcano,1984,3.6
Ghost Busters,1984,3.6
Electric Dreams,1984,3.6
Secret Honor,1984,3.6
A Passage to India,1984,3.6
The Brother from Another Planet,1984,3.5
The Pope of Greenwich Village,1984,3.5
Un dimanche à la campagne,1984,3.5
A Nightmare on Elm Street,1984,3.5
Falling in Love,1984,3.5
Streets of Fire,1984,3.5
The Company of Wolves,1984,3.5
Nineteen Eighty-Four,1984,3.5
Until September,1984,3.5
Nineteen Eighty-Four,1984,3.5
Gremlins,1984,3.4
Dune,1984,3.4
The Bounty,1984,3.4
Breakin' 2: Electric Boogaloo,1984,3.4
Beverly Hills Cop,1984,3.4
Dune,1984,3.4
Top Secret!,1984,3.4
Repo Man,1984,3.4
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,3.4
Star Trek III: The Search for Spock,1984,3.3
Racing with the Moon,1984,3.3
The Last Starfighter,1984,3.3
The Karate Kid,1984,3.3
The Karate Kid,1984,3.3
Purple Rain,1984,3.3
The Muppets Take Manhattan,1984,3.3
The Karate Kid,1984,3.3
Night of the Comet,1984,3.3
Footloose,1984,3.3
2010,1984,3.2
Johnny Dangerously,1984,3.2
The Cotton Club,1984,3.2
Romancing the Stone,1984,3.2
Crimes of Passion,1984,3.2
Un amour de Swann,1984,3.2
Body Double,1984,3.2
Starman,1984,3.2
Tightrope,1984,3.1
Mrs. Soffel,1984,3.1
The Toxic Avenger,1984,3.1
Firestarter,1984,3.1
Dreamscape,1984,3.1
The Lonely Guy,1984,3.1
Bachelor Party,1984,3
Against All Odds,1984,3
Splash,1984,3
Moscow on the Hudson,1984,3
Micki + Maude,1984,2.9
Swing Shift,1984,2.9
The Bostonians,1984,2.9
Blame It on Rio,1984,2.8
The Flamingo Kid,1984,2.8
City Heat,1984,2.8
Give My Regards to Broad Street,1984,2.8
Cannonball Run II,1984,2.7
Rhinestone,1984,2.5
Best Defense,1984,2.4
Supergirl,1984,2.3
Maria's Lovers,1984,0
Police Academy,1984,0
Meatballs Part II,1984,0
Mike's Murder,1984,0
Boy Meets Girl,1984,0
The Woman in Red,1984,0
"Oh, God! You Devil",1984,0
Mass Appeal,1984,0
Iceman,1984,0
Hot Dog... The Movie,1984,0
Children of the Corn,1984,0
Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,1984,0
Boy Meets Girl,1984,0
The Ice Pirates,1984,0
Ninja III: The Domination,1984,0
Friday the 13th: The Final Chapter,1984,0
Cloak & Dagger,1984,0
Another Country,1984,0
Night Patrol,1984,0
Making the Grade,1984,0
